ITEMÎ≤àÌò∏	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	ÏÉÅÏ†ê ÌåêÎß§Í∞Ä	ÏÉÅÏ†êÏóêÏÑú ÏÇ¥ Îïå	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
50405	≈∫»Ø∞› ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	0	0	0	0	0	0
50416	±‚∞¯¬¸ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	16	0	0	0	0	0	0	0	0
50417	∞›ªÍ≈∏øÏ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	17	0	0	0	0	0	0	0	0
50418	¥Î¡¯∞¢ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	18	0	0	0	0	0	0	0	0
50419	√µ±Ÿ√ﬂ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	19	0	0	0	0	0	0	0	0
50420	∞À«≥ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	20	0	0	0	0	0	0	0	0
50431	æœΩ¿ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	31	0	0	0	0	0	0	0	0
50432	±√Ω≈≈∫øµ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	32	0	0	0	0	0	0	0	0
50433	¬˜∑˚ªÏ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	33	0	0	0	0	0	0	0	0
50434	¿∫«¸π˝ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34	0	0	0	0	0	0	0	0
50435	ªÍ∞¯∫– ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	35	0	0	0	0	0	0	0	0
50446	ø¨ªÁ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	46	0	0	0	0	0	0	0	0
50447	∞¸∞›º˙ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	47	0	0	0	0	0	0	0	0
50448	»≠¡∂∆ƒ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	48	0	0	0	0	0	0	0	0
50449	∞Ê∞¯º˙ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	49	0	0	0	0	0	0	0	0
50450	µ∂±‚±√ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	50	0	0	0	0	0	0	0	0
50461	º‚∑…¡ˆ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	61	0	0	0	0	0	0	0	0
50462	øÎ±«∆ƒ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	62	0	0	0	0	0	0	0	0
50463	±Õ∞À ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	63	0	0	0	0	0	0	0	0
50464	∞¯∆˜ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	64	0	0	0	0	0	0	0	0
50465	¡÷∏∂∞© ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	65	0	0	0	0	0	0	0	0
50466	∆ƒπ˝º˙ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	66	0	0	0	0	0	0	0	0
50476	∏∂∑… ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	76	0	0	0	0	0	0	0	0
50477	»≠ø∞∆¯ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	77	0	0	0	0	0	0	0	0
50478	π´øµ¡¯ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	78	0	0	0	0	0	0	0	0
50479	»ÊΩ≈ºˆ»£ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	79	0	0	0	0	0	0	0	0
50480	≈ıº”∏∂∑… ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	80	0	0	0	0	0	0	0	0
50481	∏∂»Ø∞› ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	81	0	0	0	0	0	0	0	0
50491	∫Ò∆ƒ∫Œ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	91	0	0	0	0	0	0	0	0
50492	øÎ∆ƒªÍ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	92	0	0	0	0	0	0	0	0
50493	∆–∑Ê∆¯ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	93	0	0	0	0	0	0	0	0
50494	»£Ω≈ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	94	0	0	0	0	0	0	0	0
50495	π›ªÁ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	95	0	0	0	0	0	0	0	0
50496	±‚√µ¥Î∞¯ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	96	0	0	0	0	0	0	0	0
50506	≥˙¿¸∑… ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	106	0	0	0	0	0	0	0	0
50507	∫≠∂Ù ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	107	0	0	0	0	0	0	0	0
50508	∆¯∑⁄∞› ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	108	0	0	0	0	0	0	0	0
50509	¡§æ˜¿Œ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	109	0	0	0	0	0	0	0	0
50510	ƒËº” ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	110	0	0	0	0	0	0	0	0
50511	¡ı∑¬º˙ ºˆ∑√º≠	ITEM_SKILLBOOK	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	111	0	0	0	0	0	0	0	0
50512	ø¿√§ºÆ	ITEM_QUEST	0	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50513	»•ºÆ	ITEM_QUEST	0	1	NONE	ITEM_STACKABLE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50600	√§±º ºˆ∑√º≠	ITEM_USE	USE_SPECIAL	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	123	50	0	0	0	0	0	0	0
50601	¥Ÿ¿Ãæ∆∏ÛµÂø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50602	»£π⁄ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50603	»≠ºÆ∏Òø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50604	±∏∏Æø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50605	¿∫ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50606	±›ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50607	ø¡ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50608	»Ê¥‹∏Ò	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50609	¡¯¡÷¡∂∞¢	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50610	πÈ±›ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50611	ºˆ¡§ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50612	¿⁄ºˆ¡§ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50613	√µ∑Áø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50614	√∑¡§ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50615	»´ø¡ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50616	ºÆ∑˘ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50617	≥Ï¡÷ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50618	√ªø¡ø¯ºÆ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50621	¥Ÿ¿Ãæ∆∏ÛµÂ	ITEM_USE	USE_ADD_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50622	»£π⁄	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50623	»≠ºÆ∏Ò	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50624	±∏∏Æ	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50625	¿∫	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50626	±›	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50627	ø¡	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50628	»Ê¥‹	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50629	¡¯¡÷	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50630	πÈ±›	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50631	ºˆ¡§	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50632	¿⁄ºˆ¡§	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50633	√µ∑Á	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50634	√∑¡§ºÆ	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50635	»´ø¡	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50636	ºÆ∑˘ºÆ	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50637	≥Ï¡÷ºÆ	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50638	√ªø¡	ITEM_USE	USE_PUT_INTO_ACCESSORY_SOCKET	1	NONE	NONE	NONE		1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50701	∫πº˛æ∆≤…	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50702	µµ∂Û¡ˆ	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50703	∞®≤…	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50704	∞°Ω√ø¿∞°««	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50705	ºÆ√¢∆˜	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50706	øµ¡ˆπˆº∏	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50707	∏∏∫¥√ 	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50708	ªÍªÕ≥™π´	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50709	πŒµÈ∑π	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50710	»´»≠ææ	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50711	¥Î√ﬂ	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50712	ªÔ¡ˆ±∏ø±√ 	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50721	æ‡øÎ∫πº˛æ∆≤…	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
50722	æ‡øÎµµ∂Û¡ˆ	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE		1000	50	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
